Location,SiteName,Transect,Genus,NumberperTransect,Growthforms,SignsAbnormal,type1,type2,type3,type4,cat1,cat2,cat3,cat4,n_cat,P,WS
Moorea,MRSRF2,2,Pavona,4,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,6,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pavona,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pavona,4,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,4,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,F,1,TLS,P,PD,,TLS,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,2,PR,PD,,,PR,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,F,2,GA,P,,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,5,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,3,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Fungia,1,S,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,6,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,9,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,2,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Fungia,1,S,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,2,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,9,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pocillopora,1,B,1,B,GA,,,B,GA,,,2,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,M,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,2,IG,PD,,,GA,,,,1,0,0
Moorea,MRSRF2,2,Montipora,9,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Fungia,1,S,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Pavona,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,4,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Pavona,8,F,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,5,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,SM,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,5,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,15,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,14,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pavona,1,SM,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,2,SM,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,20,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,8,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pavona,1,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,1,M,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,9,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,4,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,5,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,B,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Pavona,6,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,12,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Fungia,1,S,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,3,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,3,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,2,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Pavona,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,2,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,2,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,3,SM,1,UWS,P,PD,,UWS,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,4,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,6,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,7,B,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,2,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,7,B,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,7,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pocillopora,2,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,10,B,1,P,B,,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,4,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Fungia,1,S,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,6,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,B,2,GA,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pavona,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,1,F,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,3,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,5,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Fungia,1,S,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,F,1,UWS,,,,UWS,,,,1,0,0
Moorea,MRSRF2,2,Pavona,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,2,F,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,FB,GA,PD,,B,GA,,,2,0,0
Moorea,MRSRF2,2,Echinopora,2,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Pavona,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,3,B,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,4,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,1,B,1,B,IG,P,PD,B,GA,P,,3,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,B,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,1,SM,1,UWS,,,,UWS,,,,1,0,0
Moorea,MRSRF2,2,Montipora,6,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Echinopora,2,B,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,UWS,P,PD,,UWS,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,4,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,F,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Porites,6,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,2,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Echinopora,2,B,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Pavona,6,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,8,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Pavona,3,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,3,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,5,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,4,F,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Echinopora,2,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,5,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Echinopora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Echinopora,6,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Pavona,3,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,4,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,3,F,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Pavona,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,2,M,1,UWS,P,PD,,UWS,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,5,SM,1,B,UWS,PD,,B,UWS,,,2,0,0
Moorea,MRSRF2,2,Montipora,3,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,3,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,1,M,2,PR,PD,,,PR,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,2,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,TLS,PD,,,TLS,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,2,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,SM,1,UWS,,,,UWS,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,F,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Porites,1,M,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,4,F,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,1,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,4,F,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,B,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,2,F,1,B,P,,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,M,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,3,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,B,2,GA,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,F,2,GA,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,7,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,4,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Echinopora,1,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,5,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,2,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,4,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,3,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Porites,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,2,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,3,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Porites,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,2,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,B,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,4,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,2,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,1,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,B,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,4,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Montipora,1,B,2,PR,PD,,,PR,,,,1,0,0
Moorea,MRSRF2,2,Porites,2,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,2,Porites,1,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,3,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,1,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,2,Montipora,2,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Echinopora,2,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Pavona,3,F,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Porites,1,F,1,UWS,P,PD,,UWS,P,,,2,1,0
Moorea,MRSRF2,2,Montipora,4,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,3,B,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Porites,1,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Montipora,4,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,2,Echinopora,1,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,2,Echinopora,4,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,2,Montipora,8,B,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,3,Porites,9,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,14,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,3,B,2,GA,PD,,,GA,,,,1,0,0
Moorea,MRSRF2,3,Montipora,11,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,6,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Echinopora,6,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,2,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,1,M,1,UWS,P,,,UWS,P,,,2,1,0
Moorea,MRSRF2,3,Acropora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Porites,4,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Montipora,7,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,6,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,4,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Porites,14,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,13,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,6,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,2,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,3,Montipora,4,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Fungia,1,S,1,P,,,,P,,,,1,1,0
Moorea,MRSRF2,3,Porites,1,SM,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,1,SM,2,GA,PD,,,GA,,,,1,0,0
Moorea,MRSRF2,3,Montipora,12,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,8,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Echinopora,1,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,16,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,9,SM,2,GA,P,,,GA,P,,,2,1,0
Moorea,MRSRF2,3,Echinopora,6,SM,2,GA,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,3,Porites,2,SM,2,IG,B,,,GA,B,,,2,0,0
Moorea,MRSRF2,3,Pavona,6,B,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Porites,1,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,5,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,3,Porites,3,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,7,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Echinopora,5,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,1,SM,2,PR,PD,,,PR,,,,1,0,0
Moorea,MRSRF2,3,Montipora,6,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,3,Porites,3,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,8,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Echinopora,3,B,2,GA,B,P,PD,GA,B,P,,3,1,0
Moorea,MRSRF2,3,Porites,1,SM,1,UWS,PD,,,UWS,,,,1,0,0
Moorea,MRSRF2,3,Porites,4,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,4,SM,2,IG,P,PD,,GA,P,,,2,1,0
Moorea,MRSRF2,3,Porites,12,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Montipora,5,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Porites,14,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,4,SM,2,IG,B,PD,,GA,B,,,2,0,0
Moorea,MRSRF2,3,Montipora,13,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,5,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Fungia,1,S,1,P,B,,,P,B,,,2,1,0
Moorea,MRSRF2,3,Echinopora,8,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,5,SM,1,UWS,B,PD,,UWS,B,,,2,0,0
Moorea,MRSRF2,3,Montipora,6,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,1,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,4,SM,1,B,PD,,,B,,,,1,0,0
Moorea,MRSRF2,3,Porites,4,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,11,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Montipora,6,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,2,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,5,SM,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Pavona,2,F,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,2,B,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Montipora,1,B,1,P,B,,,P,B,,,2,1,0
Moorea,MRSRF2,3,Pocillopora,1,B,1,B,,,,B,,,,1,0,0
Moorea,MRSRF2,3,Montipora,7,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Montipora,13,SM,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Echinopora,1,B,1,P,B,PD,,P,B,,,2,1,0
Moorea,MRSRF2,3,Porites,3,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Porites,2,SM,1,UWS,PD,,,UWS,,,,1,0,0
Moorea,MRSRF2,3,Echinopora,8,B,1,P,PD,,,P,,,,1,1,0
Moorea,MRSRF2,3,Montipora,11,SM,1,B,P,PD,,B,P,,,2,1,0
Moorea,MRSRF2,3,Montipora,3,SM,1,B,P,PD,,B,P,,,2,1,0
